Qe,COP_th
13756.145563869879,0.3944405480163746
8189.886636501752,0.4281537088045447
17758.70032837836,0.4225027803989509
8864.748203726462,0.43217139846623037
4913.657197851166,0.39955376837710027
14734.242244782772,0.39657355244560616
8206.148700503307,0.4290129966182371
14544.042802133656,0.4299596563548937
5746.349469467395,0.4259419770415685
9215.705035857869,0.4176422895694567
11921.641719124511,0.41030303683036984
10933.699381099004,0.42497005503394886
12860.671551306667,0.42261481198029976
15103.984281462324,0.41471591860697693
7921.211194934806,0.4272146201023863
9211.891647416369,0.4290024171018664
8574.27769110193,0.4160933284974202
10153.252949677852,0.4312532928492776
5714.493835025589,0.4142924707327899
5184.228083121222,0.40144222724127354
16443.58221494519,0.40561404491103725
5133.024206162352,0.3977293641874282
7042.000409061238,0.40620073446929533
5909.209258831462,0.4319628576011848
7371.758509207074,0.4268923944912865
13311.249149716501,0.3923815357329198
5415.756856603205,0.40693161125577404
5773.884261921615,0.43009442180232116
21986.604343712155,0.3952417328247869
18448.307691004382,0.41164069724598534
12733.303193914884,0.3952143893889875
9464.866635629549,0.42394265473987
8312.993067640908,0.43009284223075644
26660.997670756853,0.4041210907228678
5721.576532884659,0.41534200914222785
9973.105764545362,0.430116801948976
13158.703413501149,0.4292334367502678
9358.721370231784,0.40282107125153943
10755.308972137469,0.4065239084447106
11073.290044767893,0.43103717089009835
11332.842234586555,0.39468503786952364
8769.359917112195,0.4322201371148042
7642.593339991657,0.4311479573994744
22898.649088942275,0.4177717291997623
7543.333168156042,0.4231825231435752
6313.541260059983,0.41309614261278504
23102.319305544166,0.37645132476819426
10927.450180116286,0.43204084277625177
24672.85281240427,0.4117044686973066
6889.3752712758305,0.43148376066906396
17554.00327261735,0.3821279934772372
6369.193995163409,0.42883532534949964
12751.498415060378,0.39654134420705456
7450.094864456964,0.39688534975298834
5561.761802072508,0.4179261214473065
12976.408861897338,0.4292811132855588
11084.140813016478,0.4237562158936373
20240.217427834326,0.388335718958329
5688.238475381643,0.42950721549454485
7238.894461859713,0.4051999366549411
11190.217142021176,0.4238936284895717
10056.413428269901,0.4043953872865514
8224.272773097748,0.3973899996795674
5280.188972817679,0.41866105618270694
5337.753828513615,0.4129348930309612
9748.146560379562,0.4310580098620666
13588.361162829264,0.42430065829266467
5196.651920722624,0.40635366262551414
6947.610648004631,0.4291949962852195
8227.526379461882,0.4323977387616301
18365.985464273108,0.42307009418445696
5676.504633780941,0.4260379905842114
4570.966546535882,0.3991362000693402
21840.680734912723,0.38487443493872725
23807.035987248026,0.38729932945832835
6016.116525231429,0.40068426836903803
10083.158296240847,0.41698182365673475
32196.503236574896,0.3754940924345425
9642.531012385654,0.4146697690396068
11455.138011949144,0.41047949028675146
16003.679366389448,0.4221192094567769
8241.343305362027,0.399603898833728
16376.36798960374,0.3899964557993567
24598.242447021585,0.3774296540214808
7592.578547519456,0.4107275417484389
4979.277881234116,0.39706053504703825
6430.009547844777,0.42881865757534804
7801.530723601675,0.41983797798609207
13625.462919961989,0.4282873639068897
9521.437871201804,0.409140651756221
9965.382355615453,0.39751511373581105
7421.227386036016,0.4277400995338932
8888.72025141993,0.4308917381650438
18375.22891409426,0.4180360971983411
23873.431167970535,0.3595575007413113
5027.00477526063,0.4047377042752902
14248.392360335476,0.42296239416963705
6861.37319199773,0.41333966948961337
15560.744243403358,0.4208721574041214
8738.084561637872,0.42480923586506814
8848.726152512249,0.4276925122288461
8718.722714662088,0.4184630501332281
10634.373460271196,0.42113891181946195
6941.524785177743,0.417629091878391
14564.275724426945,0.40105145756500726
8679.930923289217,0.40914872858455653
8574.235687276223,0.41688666181803413
8942.74284177676,0.42894047398885266
6967.869962517248,0.4305416043026854
29368.150826410016,0.38726702676079555
6149.376262436608,0.427655125763572
8412.5290909939,0.42475416030251534
10759.17053532726,0.43131706827313526
18901.08559224521,0.40471156702296546
5160.1338092446595,0.41538892489534734
6242.447998967838,0.428409866880084
7943.069039596925,0.4078141948052434
7968.975942537103,0.3994851739539303
20942.29006474813,0.4082162202491544
6286.321313885603,0.4286489478583593
6165.81964025654,0.4322764519247822
7940.774538208925,0.41364993899285113
8887.310722722166,0.42485900940580396
5320.965567471987,0.40662153965656017
10568.233748240891,0.41263853894312086
17274.921239780633,0.42340223218792716
24051.02659093617,0.41613724396909046
9390.774694499722,0.40703894561539167
6353.130234593175,0.4274432292980107
14672.98449996609,0.41956678604288994
6484.5825680622165,0.4317062005332901
8722.792797598931,0.4210596077265911
17561.23162977083,0.39315553194380715
20245.297807467527,0.42440773348448885
25152.0204855687,0.3786301624568631
7421.185188278954,0.4145098040999058
17004.564919894092,0.4160987192456362
10253.342575899014,0.4279132603784149
23848.944554822418,0.38556038590263114
6883.8698683013245,0.42521998308717407
11255.51672271784,0.4311047681048938
15347.392206318598,0.43017467606456505
16101.274610795825,0.39341909745137355
13951.23935868052,0.42997266750450386
8325.113566098395,0.42615805730324763
16435.322769142225,0.40843959546753267
8361.180325707111,0.3990979861979096
9905.871452352754,0.43227051377146747
12816.200181849134,0.4309470724513865
7002.604643867053,0.42346619881390984
7302.061661695493,0.4185794703010184
19541.7649615112,0.4065826873210564
7681.4647851308455,0.4260442517747467
5819.85532673835,0.40862464833008383
20788.858051225296,0.41545088905756455
6744.467438674517,0.41285103134296114
7109.707433907024,0.42285588514420647
7090.845709802303,0.4114994417781201
6929.314755660037,0.4178299242642196
8668.926811470195,0.43058186428740486
13643.128590088334,0.4288108397679662
12592.1195984765,0.42420528927694945
6746.614853142891,0.4314706678005587
7057.999813009797,0.42864210116955265
6884.155468017096,0.410768218382938
10816.625353062622,0.423537250831632
19472.423554838777,0.42153952657481153
6574.252687968371,0.4293015363344387
9533.223982390762,0.4031545547325814
9159.592367730682,0.4058805071259247
26982.029904794923,0.41038060283376726
5372.54130913218,0.41227891792194427
18990.324803684176,0.42307230397057227
7147.470423353388,0.42150532258737994
10138.132272141667,0.43232326055742193
14115.337185329015,0.4300497387109899
6178.148107695972,0.4001124526562299
6750.689880703409,0.4299623137730057
6747.889229064106,0.4283052223679865
5149.516836876786,0.4057083349951721
23850.51436815109,0.3964018403198617
6347.472018896642,0.4192386005464292
19169.522449763597,0.4192785796003401
9424.78104018216,0.42960206898109515
6517.447341050962,0.41764577023396016
6654.926872009337,0.4216308796408672
14522.870654566661,0.40469429877299495
14985.813982294032,0.3957940069306105
5101.5587413023695,0.41781509113692866
10686.79491680338,0.41878943262642404
18410.77399109298,0.425142424756292
6308.4361939758555,0.41312550391152775
7595.705926287912,0.42988431871427235
9603.064270656638,0.42419164205875004
6591.8001456944785,0.4285004432791584
8200.178692191304,0.41212831220499924
25196.778217210755,0.4024198795310043
8322.784273298115,0.43092557205945664
9383.448381855182,0.4201048846182128
7355.014154231502,0.409485709675529
19502.218261937804,0.3917849658194862
17314.565533743178,0.3952671786920078
24010.17114078849,0.39217755339854565
16599.011280928193,0.4193223548234525
18377.291243783835,0.3897146725109567
5238.03778819825,0.40444492039424124
5280.240033798203,0.42236440748969706
5161.396030904028,0.4147129343330104
4750.99085231716,0.40717809422581647
12546.966883368477,0.43133107719223496
10912.553261904484,0.4032575671686343
8890.4339451497,0.4304554806695608
7457.994610273606,0.41902654174334253
11828.214611338759,0.4163633324251201
7296.537249931344,0.42014952638495373
10608.99833801931,0.41488123689466094
11636.216847943224,0.42670256066857
15247.372935515574,0.4249221958242653
7504.622807116105,0.42450201328717996
5401.852527999228,0.41757420556627667
6084.982666022662,0.39928693646951313
6403.013737387921,0.4281929975402513
5329.406915543194,0.3971054084938918
7996.104101652868,0.416678289063424
9905.671576059936,0.4285940940403515
6725.052939568204,0.43202956150231037
12416.119871685083,0.42969341943719014
8285.888959197706,0.4207206547138418
11066.79299462685,0.4181017361021119
6579.484464262385,0.42925620866366254
30593.00699460102,0.39277987401009823
18945.65002801936,0.41875201797446554
27330.484473016186,0.3956671842266749
17399.695581516273,0.3989925909199503
4742.753709967957,0.40296028708545023
25882.21564477932,0.41176621477366876
10622.072832761023,0.4251153559566173
5307.961064799814,0.4226369050545343
13717.060991803455,0.42573596901270183
6804.436385013891,0.4316476122448442
19931.95528906002,0.4191935657245702
11002.941317759307,0.42300490362066046
14336.456967456592,0.43034611271096007
24596.803453075536,0.41283551993385387
5834.020502572326,0.42993044865684427
5557.19533151607,0.4047348033531249
5951.194091873655,0.43109755893018376
10849.328210516254,0.4193215037731122
19976.778264721892,0.3819560588655003
8760.59676122899,0.43152403680699414
4828.280904376095,0.4090640746688678
5973.756893597621,0.4316540850400623
21385.881465936214,0.38131743334964574
9649.499567041992,0.4311151871468722
8434.913221973939,0.4293220583707532
21254.48117300455,0.3992972506264414
12524.309681386685,0.4307984741414443
11166.81530275396,0.4065172203016093
14909.11874611114,0.415330615844139
18883.633308062148,0.42564381355362524
9075.626633315458,0.42185840594416407
9406.506630648024,0.42076069277344286
15643.498919331501,0.4201384380921135
10848.099396161235,0.43198327605372855
5261.772649431792,0.4007067636556864
7406.020133015218,0.41891464551579477
6998.472787467043,0.4157127909710035
9870.041149276072,0.4162677200365441
10386.485623998382,0.4277580734131729
14346.248757476784,0.3986945113182337
15283.598822077352,0.42857360242792913
14483.233212627849,0.39937945243675804
7279.503249509407,0.4308268655277925
9020.180250458896,0.41592223092617747
18534.27657891042,0.4002321307176446
8058.334815097257,0.40106748095745565
10789.15985088461,0.4293219343822234
16612.099650440603,0.4097532713393678
6084.613544782259,0.4108326444010918
8833.71364480057,0.40450606442588943
5999.241728176311,0.41058726186489347
6143.915098496882,0.42577745966977815
6287.601866877568,0.4309525559866285
24908.98379928125,0.3654492093541779
8053.346516455029,0.4180605821039359
13357.957170438956,0.3996110632560732
6658.847724458136,0.4324297228127426
13483.470016795076,0.4155907456688657
8008.676795136566,0.4155066486737208
22174.82388176465,0.3826198663535723
7867.827716012102,0.4299837830091809
15212.709053201459,0.4262516137286805
6535.1573969907595,0.42666177171979847
15772.958065338793,0.4288003963103882
5956.0249028216895,0.4114288525908067
17309.265830385084,0.4255143628606552
29156.3035722402,0.39418121348690577
24133.331063697548,0.4095434920469002
16091.328655922956,0.4102736362707171
5888.63227262559,0.4208008012747168
11914.43146923438,0.4317556865052595
6244.943991482622,0.4110716434675047
16148.452948494381,0.415289999503864
5907.4452055126285,0.4131512531319012
12700.444001782258,0.40989647886711433
12006.039316084696,0.4310128824239324
25699.4186762124,0.38392693356508467
17098.78123577834,0.42306773240230694
16768.091534148294,0.4265454784016779
7279.100939422286,0.4138017446360153
5958.834594078627,0.428982521417168
9706.014977571618,0.43060142305995946
14278.880545373551,0.426330898436966
9069.22042646332,0.42130612326507555
6107.973100008243,0.4291037166138623
9290.344717216321,0.4264659661102322
7732.170538317903,0.4319668923978951
7220.33081724169,0.41588991760145594
9095.937037943286,0.40223182286085624
11980.215811346465,0.42845693555868486
6096.194311323561,0.4136997046710128
6402.597248004404,0.42617572623819944
8855.106648602241,0.4272746567289207
5626.044857733072,0.41576266664009875
27820.371101517674,0.3988450233090965
7366.939398882614,0.4305620004122773
6503.790798696292,0.4225252780190412
4558.864778338298,0.39856678339497564
9339.472626787303,0.4280742298762305
16915.475653133926,0.42017001603256876
7790.381788711266,0.4157492409266455
6229.690458621852,0.4311568492099356
20125.34875446926,0.3909737129036336
26271.69417589542,0.4079013067090172
6631.233381706192,0.4240146016658739
9205.550076012065,0.4255049195479732
9136.1500183702,0.4154028499668036
16941.512043395927,0.4014238328509802
6764.739282331574,0.4149549093416319
13757.727301418608,0.427107916248203
14594.946057851334,0.42887182486369246
7853.958568693933,0.42319917603753493
6237.75504634989,0.4051868600376503
8520.80194288031,0.4012333537391604
9121.26778114479,0.409492411742012
9351.830696936064,0.42981313427218215
7747.184245024128,0.4214334987148931
7996.208048974211,0.42239393599551844
9439.17009189088,0.4217982368107105
5346.668996972497,0.4204177068586621
19886.231064083007,0.39279590513385093
7293.943203445752,0.4287025120617872
4881.23660682302,0.406289497658296
7126.661997107464,0.41475274165515236
5191.314383808225,0.41033314115488245
5746.3996515050885,0.43028301402862734
12911.410520095602,0.4080742307772031
9967.924107898607,0.4322234906191385
18108.447160633194,0.426435805234791
9410.90923560236,0.413391400953708
7031.694699508776,0.43120436905290765
8493.727568897082,0.4229017458473549
6465.604356079094,0.41818613486625467
14708.372537564848,0.39822559948166975
6005.923153682306,0.4101851541345177
16307.48049820939,0.40746450549514857
21436.232464756984,0.3765780709454199
20166.408350252823,0.42143142759528773
23238.031222653233,0.3984038760816108
14426.573352341544,0.3912563628561955
14370.70785460459,0.4013172628725958
5603.7059585107745,0.42458555195962866
11461.022505933834,0.4197392960244627
6619.068359143574,0.41590461384867206
8172.742954019781,0.4256713299753841
22777.851271889267,0.41263413556972983
23944.2609167126,0.3819132651395445
16803.254254906253,0.4104215557941521
5023.109720661188,0.4088328123396756
31742.002962087183,0.38316874032805315
5966.5190033569725,0.4312059939193073
8579.445000623931,0.4302255843322652
18850.43690525692,0.4149248591806218
6400.389005769307,0.42789064486313366
5046.304725037573,0.41419651318930734
13911.616877306735,0.4033112108830931
16763.73730732082,0.42316779356939044
16231.839090781099,0.4270944239810972
6541.480555814725,0.411652047261265
6261.013529789841,0.4024307373892166
6571.306014123304,0.42064850424430045
9736.513405913922,0.43000677060140263
8389.678910829438,0.43185750511624776
18860.318017655667,0.40880500235425066
11311.147939949491,0.39723256244047994
8610.271366155725,0.4181912013060952
11623.284074096535,0.42402349084490143
12158.916716947439,0.39464478270083364
12149.443536742418,0.4287226991778442
7501.5877122856045,0.3980431197787316
5572.254564477753,0.40316086621556274
6747.282218902079,0.4246334392808609
5779.3739386315165,0.4254945404554384
8392.903117535052,0.41947894459280005
32020.882061376404,0.3892285391202487
8896.569209475787,0.4144435758123948
22370.911189349725,0.3806303798870209
22353.882704029664,0.40527815243461035
5360.500191924466,0.42158838788647035
10900.597451967753,0.4299968794733397
8435.131525004017,0.4172940568852447
25681.401882840088,0.38288926788054184
17992.742408511975,0.41962462664311595
11247.563388293354,0.4150345310965026
5720.028514306444,0.41630922729930514
13255.003377154197,0.42994909484918437
12953.89017033217,0.3995076292315973
6006.239751312805,0.42949755501024517
5582.908893631718,0.42752459638128026
8753.467181249665,0.4219746504366782
4660.562605584627,0.39769575352735836
12866.394054344906,0.3997029117118101
15404.263286869651,0.40618305273245214
11641.268230676467,0.41389419695627877
5965.162581656927,0.40885118872266696
8733.355899970284,0.4215320758715912
6487.928037616627,0.42864663565801236
6744.070715637185,0.4286913880227258
4546.335214581288,0.4028125806901668
28255.99665871712,0.3951396426227086
6136.007556005608,0.42466810073591155
24974.900234666427,0.38502759471659354
9939.447038878143,0.4170921337765151
11403.296883469464,0.4306058841217711
13853.790536014878,0.41532135185626
7932.270693337405,0.4158185230154789
4946.1758705932025,0.4116169522916001
20913.002586497565,0.42034377866151107
8850.044687933578,0.4296292655469006
7283.761357299396,0.4039288372777388
6383.512761521705,0.4245366023285622
6778.721294785749,0.41164174857459473
18674.797716391255,0.4230406696895617
10620.135363454052,0.42717291496094695
11123.422218954845,0.43201276641945885
25173.71205130238,0.4141725313238683
14128.355790268159,0.4296385314109823
16271.823633188586,0.41199731642694476
25556.029649123084,0.405931651605866
7036.692786971261,0.41529352401977054
6262.965810028743,0.42830025066427496
8297.62974806652,0.4163981245106491
13717.08995505875,0.41323618274615903
7094.7586981985705,0.41181037574835155
6560.126720310515,0.4226039917465328
9983.325067823856,0.4318826973278535
8716.628363898819,0.40023319420996495
21842.056283048893,0.4034631557318724
9687.82773311952,0.4281814624450996
8119.767839948037,0.4253514580416586
29573.31518683319,0.4001455238611131
8236.744656548917,0.43042726339009857
6647.306063094118,0.4153478565066702
7259.6159304055,0.43090928056804373
7872.639861330295,0.4321144047736308
24745.12965647202,0.3841253783397442
5667.649937391294,0.39705845382469734
9250.4545212539,0.4203345913362851
10245.856745083547,0.42175305605181024
26257.145666999913,0.4124853324944901
12700.16133054179,0.4136568102200166
5606.161791503852,0.4213805775153709
21870.1697839476,0.39367268871176225
14814.19239463404,0.4030512774888144
11455.156014688646,0.4232423743462299
6958.837258974614,0.41894381334878705
24431.840835713323,0.4027256353955027
14161.118346741452,0.4251799625326
6703.044470101439,0.43050068786418844
5090.921347014721,0.4004465836217928
6189.867443285899,0.41887282543094406
21111.40362354134,0.4227436261934387
5748.441314185282,0.4207430944792025
9612.309971175267,0.4114628290611276
12143.539409549456,0.4186881915554597
17792.881637973598,0.4063866503655065
6232.288190956186,0.40511616746735424
26358.35590261278,0.3665832781404522
28706.368924203518,0.3979342127247326
6786.231517193511,0.4243675274831426
5412.831815009382,0.4244646936828074
7396.398376061591,0.40442606926376595
6174.000999922071,0.4284025438029164
13275.249192614754,0.42155130604627583
5624.655157915607,0.4267684829146239
20984.046496777024,0.4058675455756567
4752.489116020787,0.4011518820644029
23209.44744560358,0.4093144524101738
6081.781511126485,0.4012131680914748
7528.035150098674,0.4298804458702456
5736.275634812256,0.42714085982502814
6476.640589783172,0.41927900504166443
7798.840397557918,0.40878354641899595
9051.329024951137,0.3993987767676428
7189.729999771848,0.4261354112294935
8971.089637676332,0.4251616333709253
8142.9810832276,0.4122579200407674
6941.704684060842,0.4025148158319994
8760.930632095095,0.429782600771386
5815.069170808275,0.41962273175808384
24436.708539929725,0.3906945461652022
5270.034148652623,0.41680764749120336
10457.513880438906,0.4022847094003049
6779.367777563697,0.4288075876041819
12039.59401128441,0.4310817997077081
9791.899526849213,0.43055918775570046
9987.044586885919,0.4295239325831979
6883.664308265607,0.4318426429830238
6196.766509152863,0.43171274031658236
10256.64675307581,0.4197122401147577
5553.219349972125,0.4104293830337337
15880.526930062211,0.41733501685578495
7368.865436020398,0.41651658787184104
6358.1922880588245,0.43131989134393955
7831.22316120427,0.42512802655650817
9125.874672429793,0.4318854228999931
7530.42890359378,0.39742364011576314
13744.594346044734,0.41218424517609525
19763.196851029326,0.42465972473035746
9263.774702992456,0.4226652699025676
6607.292323403703,0.41294606629802627
26154.870803444588,0.38061594804624393
9550.710680506185,0.42810131942367174
18296.562015274667,0.38425691003560525
7044.951061438682,0.3977123112790141
7852.56612563951,0.4229227792890069
4885.050514735539,0.4044698219399811
14096.245727081561,0.3938070916889432
16693.015139926338,0.4040429136709215
6193.428909003188,0.4287102748780451
5277.358647485305,0.4134353948102048
6124.2756638959745,0.4317422264081182
6535.666339195898,0.41999236156941666
15484.775799990552,0.41940636277363347
6852.322750470297,0.43089841257879713
8542.795997992554,0.4120832055828656
6225.996515394638,0.4297993529047024
5063.902036340482,0.4102167479376606
12137.467776179115,0.4222816242182731
7911.89062678353,0.4018341545068262
10290.306501004097,0.42180749922768007
17873.055296979433,0.42401331231863876
6052.1065440330385,0.42387021308816203
6732.601833508543,0.42787598411805017
11773.450707761443,0.43193297323824464
5492.409692283646,0.4198653230731224
13311.902861915672,0.3992219719658717
14136.87926603196,0.4146056537685083
26366.48557647592,0.4087408137738107
10251.477651843992,0.4246375466907737
9345.256639993539,0.4238564536021479
12795.08115997572,0.42700887238052004
7211.940459753382,0.4061794694299097
6662.331101756286,0.41070070356661825
12466.378195134423,0.4308959740933732
19754.198353716914,0.4233184278958928
5680.261426712941,0.4176086160410719
6008.508974424512,0.4173893166565299
16839.83258718412,0.427180424891065
16413.279779456443,0.4280516157125595
16809.231408844746,0.4256947727821263
7043.976339163031,0.3974551114243088
10065.132638731677,0.415500541077694
20789.727549415053,0.41644029564303114
10828.977684117222,0.3949779387865645
9009.462679187105,0.4120352355564642
8705.035612729644,0.42723497604746946
5851.718999108626,0.4074102098920061
15253.609784137283,0.40245456854401535
6237.999375817934,0.4100471018541357
6999.357332473713,0.43082373424775045
9256.18105766093,0.42644407057516737
10913.313292785828,0.40172667918568256
7115.220545512226,0.4195331193071257
5612.909748796392,0.40670375881891546
12508.14548529292,0.42751824789065707
17953.28168554448,0.4012360766394624
12182.727954652382,0.4241663107660832
9101.085037196204,0.42670972213490604
25723.96522042474,0.4104341868807646
8964.793532064325,0.43015130820513164
6845.715822706487,0.4267008289939985
6825.370295060927,0.4007176725299941
6422.804655445396,0.4149006008003069
4970.808264020832,0.39972434813435226
7073.058579998268,0.39854594452018705
5478.951846307274,0.4191943653395188
4622.976883467048,0.4003108522023574
15386.52967746937,0.4163722127408448
8972.061340207303,0.40958730061844895
7929.508448654577,0.42677201609544724
24842.32142297489,0.389188727659776
14358.44722898418,0.41622431493660106
21953.001741392047,0.38530852844501934
9798.953918318863,0.4166925620408144
5919.1582167170745,0.42850965543654695
10445.766291019803,0.4279777902161788
20039.560184470698,0.39887165220728815
8186.029112582132,0.4181606411596649
10102.889519099814,0.42492134202207654
13585.343591875066,0.3977653686165778
30379.753524319327,0.3746135072960778
12404.73537055629,0.42135883241449756
4623.454231751454,0.39837172965032547
4695.957226934072,0.4058582914390221
25408.806573992217,0.41440285608925925
10750.944832141166,0.4248232197830093
4637.167316593956,0.406010097202792
27878.918539794617,0.40595427652996596
19834.702427975903,0.41855497509602424
18122.57041358572,0.4111159441338418
5876.909919826815,0.39902052326912185
6447.589303056998,0.4066463129663158
8505.040909048355,0.4266748437787361
16432.706236491707,0.4190174922633485
10004.279840752375,0.42611303430325503
26675.3092095363,0.36911957818629365
19335.96695059464,0.4226321085625593
5966.089952853153,0.4147272927920631
5730.185273418073,0.406247330435669
12113.99363660773,0.4204527753419002
5184.670577911091,0.4111876852363427
6972.269707767998,0.40313710543355996
12662.201542785122,0.41200410597137943
7384.232289262341,0.42040911482916526
6190.5778251602105,0.421689146821739
6217.808073685067,0.42758120080825096
6841.886897878753,0.40306545916977565
7267.763637808695,0.40052783346026266
6678.3499607947115,0.4291750422681891
9699.11757047433,0.4231868979859328
24616.60015090626,0.41617625726625973
6134.234103599328,0.41102864643611786
21198.003361098785,0.40702040507157716
5392.627046188544,0.4133187377635828
6470.072669890842,0.412642611958296
14190.985797601257,0.4114716388743705
8197.288630549578,0.42052040718939626
5496.96431474863,0.41210349640274424
26250.33900332043,0.40606771277444065
7914.559676725622,0.4322861892449144
6818.702843719987,0.4078903401798223
10666.884206321776,0.42823701471683523
7440.9390301539825,0.42012061452032623
24209.508601670736,0.41546910931887754
9510.286460186655,0.4248062199431656
12574.226778542217,0.40710509278555
5332.084031677715,0.41101826094459143
16584.12675999071,0.41122864317956476
4515.024461077559,0.39784081744406175
6267.708656531905,0.4306137254340712
14355.892888136203,0.42192504496768507
6732.864664557604,0.4261902312123095
8881.485520185137,0.4087320696173112
6222.538169796216,0.4307089295679957
25520.404716413974,0.39392439687714426
16152.58984276554,0.4021933193882407
7405.418354768427,0.4319685130524836
7097.440534854204,0.4150078067015773
13373.242769856734,0.4101026209732767
7511.817235575176,0.41976698567865867
12718.112601386529,0.4091915195569944
9280.987982613737,0.41456617563418796
19913.1366969352,0.40949598993760045
5578.976919312566,0.41890270591574835
6991.522538818758,0.42768213033053837
12082.779512857966,0.4281812989384357
27426.629659625465,0.4073505016327822
7410.377852807023,0.42799599347791517
6624.8087065356285,0.39674091281754265
10930.717341609581,0.40660746345722887
14094.731514748388,0.42897551741274326
6104.834890963327,0.4056215183139154
14560.813019073712,0.3969961945042402
8237.89164325691,0.4322712020580848
27789.616991378894,0.3973684752474046
7531.525558188156,0.39688118605558964
17452.212247869884,0.4146039384072752
6302.022311727379,0.4278233711153568
24496.12309942485,0.37084164288873783
11438.89933923417,0.4251969408006413
4922.56589382656,0.40629330554590903
8335.441953328113,0.43133551117325647
20407.387635899766,0.3754616264232715
6694.98119001582,0.41587198221576743
5893.812789705914,0.4058432245380044
11345.45266671998,0.4113022848239096
7597.066196175276,0.428519451559951
17304.575524233387,0.41951940603034105
20434.476572577652,0.4057516504211437
17431.081571861705,0.39573703159477747
11854.1877380725,0.41479590828973784
14507.549906061597,0.4297310719686934
5987.339168735306,0.415636671967384
9566.465075382775,0.43203775512255477
5307.7434944155675,0.39922381580156235
26120.183367673748,0.3902245176807759
8110.407146026467,0.4010102069725693
5891.940467678393,0.40815827867857474
9019.741284634612,0.4319221169176481
6545.579301298282,0.4272988621730067
20042.33941235936,0.3995882398749629
20442.759485934363,0.39623304578839735
10741.148109358517,0.42474169821878655
6552.600140409012,0.41592128576543136
