A,A_pv,T_h,tau,Qe,COP_th
2.680905383,23.26119602,366.2776713,181.9979925,21211.659061247447,0.40178471329004833
5.206719229,27.21552988,360.0216582,279.2554424,12546.078599108496,0.3993635379664123
7.016473593,12.68644035,362.1763615,376.0224909,9866.664996789159,0.40632863727083385
2.833058811,17.77025626,365.6535674,445.1769716,8957.228174711292,0.4125522330176794
1.842824506,25.95462397,361.3998227,558.8872004,6527.2815229792695,0.4048191949265831
4.838329241,24.35179505,361.6501832,211.9972622,16910.478057761622,0.39919187325851757
6.366689478,4.856336382,361.8023787,534.4073513,6890.528979238491,0.40576985857167625
10.17869496,6.100419462,367.0566217,578.5103224,7072.852391600617,0.4143195252706537
10.54046411,22.15914242,365.3932245,415.05594,9560.038234410385,0.4121954306928366
8.111216914,27.89685128,360.804176,289.4586867,12363.271739012984,0.4019665933759053
1.611495704,28.56493447,363.5621237,505.2066824,7574.537359594744,0.40934386620508867
10.22054472,29.76600645,361.2942597,579.7075634,6277.531388774172,0.4045768681450909
10.73913646,5.270759798,366.0327245,312.8351927,12803.433114516141,0.4123197572848495
8.064284064,17.3652531,362.077938,181.1328172,19705.16379271675,0.3965306451839879
2.109809011,6.6863943,365.1023203,310.8465108,12637.303026496222,0.41054035996379784
3.226294508,21.98901241,365.4947965,423.5009754,9385.999029352404,0.4122914386675771
11.27152755,14.02077002,366.6869038,145.0836448,26110.180557247048,0.39579983808488384
9.086108253,29.69963276,366.7727857,447.7988316,9089.799543176634,0.41395198980524484
7.81977992,13.18552829,365.4358817,562.2372299,7066.049033552554,0.41236960469740436
11.98015899,16.80403584,360.4904325,457.5147704,7799.734474295544,0.402465934
2.13307048,10.36389113,362.6302393,538.6179239,6964.833958907871,0.40756346138952865
2.858650987,8.309576618,360.3597139,623.9439618,5701.701624949347,0.4021582714663348
8.567260753,5.038608106,360.2263384,435.2045779,8144.663190824276,0.4017041690268336
3.964385294,19.51488511,363.4768334,653.9875374,5841.955565718228,0.4092385905251253
4.023460968,21.65777958,360.4324345,673.5163205,5291.661844359889,0.4023596562681236
11.78448364,23.21594035,363.7216998,231.9960636,16331.750540092888,0.40601972435550765
9.900183011,23.14520653,361.7756323,370.7291765,9916.856996711937,0.40543527077657626
5.983348104,25.4866743,365.4707575,485.9005261,8180.585883525245,0.412384164
8.078067133,11.03222206,362.9736901,127.3973713,26748.892517922126,0.38252513995744386
9.613740721,15.25795359,363.5059069,247.213759,15301.398406483928,0.4063993776262133
3.145585552,19.28337017,361.8604241,138.5253109,24216.351395994643,0.38231080857969785
9.396083059,13.78820529,363.0418847,358.7909689,10536.588074688989,0.40804641146173504
9.928502022,12.34175929,366.0642897,663.7269045,6056.329971131055,0.41319774715145335
8.201723794,15.22370811,365.9823178,374.7384219,10699.638752102695,0.41280691608167136
5.441585436,17.65736225,362.5417787,162.5501298,21771.52808199146,0.3928305623223957
5.446342462,7.220278909,363.2835318,434.1602327,8760.606824,0.40876781972125875
11.22396523,4.941780607,364.9716673,374.641112,10500.847623382342,0.41145693284419743
1.026924636,10.48825257,360.947882,230.0764874,15331.072861148994,0.39758888922817376
3.875186727,14.43396472,364.2323151,100.5939964,31957.37567291227,0.3659602649830707
2.612936839,6.432726026,364.3973872,297.4449222,13012.694652026912,0.409203148
6.942054644,9.767405857,360.1938348,664.8201408,5329.037893014316,0.40170358640361786
2.013050957,7.298327447,361.1723746,688.7659144,5268.369659,0.40428023540071495
7.71779469,19.86753874,367.8935856,153.0632616,25437.153864499804,0.39856942899465375
11.71441,9.30434181,364.984572,352.0501392,11172.205101052226,0.4113441955661049
5.100260311,28.21232654,361.1938218,698.2414066,5199.546104416034,0.40433441292587413
5.046200684,20.8681475,367.7432539,134.5606302,27954.764004786095,0.39083604605020505
11.13608086,18.76309602,365.635175,189.5105103,20414.64111468708,0.4045419349082308
6.773939225,21.51135658,363.6499785,192.9911069,19261.134482167883,0.4012928052767395
3.534133641,26.21421257,360.2757679,525.3172471,6757.490153202834,0.4019065180738792
11.99316841,4.194557899,361.2883655,504.4865805,7212.121250362303,0.40454662126589375
1.471897347,19.33453958,365.4720008,452.8878089,8774.183995,0.41229240055435223
4.890068674,22.1293397,364.7543554,224.5823033,17138.24902934827,0.4063594788591679
7.107118088,26.92958765,365.3346663,383.0749044,10341.576233180038,0.41197743445105117
4.401741952,6.233041445,361.9570171,106.7120519,29359.508741640948,0.3667321629511889
11.85021028,9.784538555,366.5190075,201.1869291,19667.449896219587,0.4072552307841991
3.976332876,14.8752103,362.5952453,579.0104877,6474.361746389301,0.40750790795007596
11.52616617,26.75765657,361.2286229,566.0132058,6419.398346,0.40441454599088705
2.457005429,27.74790877,364.1430286,301.8286528,12762.571086162254,0.40888023360034287
2.55868557,4.307036293,361.9835759,648.412038,5702.883909012791,0.4061942267114371
9.729336553,29.2146364,360.8060922,455.3072461,7898.2052342923735,0.4032930857000151
3.680085309,18.11648435,362.5636391,270.0793301,13750.15895056848,0.4050566873058041
7.227067383,8.766272209,363.7530675,490.487359,7833.3911727102095,0.40970416386057706
2.23563922,28.19545104,364.0457976,591.7167831,6533.020736837804,0.41023715232332175
8.123740823,22.46002447,365.7290475,625.0599382,6391.158549155359,0.41276923232366913
7.672380873,11.23364594,360.7960771,463.7503717,7752.612651,0.4032703232034014
1.543151402,10.27362974,360.4856575,429.3325534,8306.406555597052,0.4023086364120747
2.595786999,19.87059031,366.326921,593.1284325,6809.533583642706,0.4135075531901582
4.266887291,18.27281785,364.5040861,383.7323093,10156.534758702219,0.4106925079404655
8.137275584,9.462265219,367.8339459,158.8478963,24659.636581938266,0.4002430212988437
10.08727678,19.44649566,361.958838,547.4050004,6751.206669225141,0.4061317498103267
1.746186032,24.1348637,364.7198818,166.450191,22120.28796,0.3952780829440387
1.690462307,23.52174467,362.3434873,633.5811105,5883.870599516923,0.4069811099566382
9.335217836,22.15294636,362.2288484,525.3667114,7077.362833186302,0.40672304531588194
11.41925407,6.380555694,362.6093011,240.8033593,15395.385519518846,0.40441928440254454
5.204401505,23.30064903,363.7939407,442.4383637,8689.476456172746,0.40971301269873356
4.318534746,7.673520944,362.1354692,615.8081807,6025.507750641647,0.4065305380651413
7.547069976,13.8277055,366.3192479,138.6744595,26768.636478877143,0.39212691887430584
3.643580185,9.982682005,367.8829165,523.6591494,7924.2821521799615,0.4150873915898832
7.719202488,4.129609098,361.47448,481.3247758,7591.823019,0.40497759082954393
5.052856457,28.03128998,366.1177938,368.4304437,10906.291784208714,0.41288138283492853
9.194567748,29.36051242,363.6878466,485.5155327,7902.930775174403,0.4095887620317858
11.08904369,10.46554121,367.0924633,158.5268241,24453.423662029243,0.40010282193317576
8.062619511,24.35379203,364.9168498,397.3208825,9893.304284,0.4114436964785735
7.714287519,7.943256428,361.7245657,261.9396064,13915.22301256384,0.40328930071452623
7.495128615,15.48942792,361.9558067,629.6855993,5868.788388938071,0.40613267359631566
4.987924611,15.5968247,363.2776086,209.1657732,17750.19793203312,0.4023182336152958
8.994222573,15.65991482,360.1300569,678.4082214,5213.927800950287,0.40152549020102046
9.93655245,22.81254321,366.952735,644.0843522,6341.320689750331,0.41421503850371255
4.579884712,19.88492564,364.8704625,260.3798013,14944.876220088694,0.40885242628136054
3.285865216,6.961588625,365.2745136,568.5513946,6966.057518158095,0.4121414417919293
9.322673371,12.22315981,361.6420788,372.1685071,9848.128759429104,0.40512696181960345
6.924310755,27.89626533,366.9985852,649.6349988,6292.188122759619,0.4142630123553828
10.32293871,29.07911132,363.724,128.4840985,27087.032257913765,0.3850878163060933
1.73589476,14.14717969,362.0614967,201.9643548,17735.391845040736,0.3974845116638509
11.47588227,9.080909299,367.6750342,556.5033042,7431.042016501791,0.41491976387901286
7.978591528,21.57649296,362.6517946,487.8562228,7692.912199207246,0.4075985096622046
2.890951725,28.38034125,362.4143467,253.1119074,14568.952027518433,0.4037419694504881
8.76502334,21.06766667,363.6103913,479.4677408,7989.581599190563,0.4094445702552671
2.586322404,21.50653599,362.1648856,263.701586,13931.759710177526,0.4037004555427584
2.616415271,12.64180551,362.6500085,372.507407,10060.035861929908,0.4071907978667278
2.932698452,9.01819594,364.3339086,177.3264428,20911.274578535806,0.39830427860046214
8.515646489,28.54262527,363.414365,640.6631879,5955.633081015411,0.40912359517087926
1.901145821,5.116898312,365.770951,556.6129438,7182.244296833556,0.41280628369248007
10.2422523,5.477259638,366.2152564,325.9232397,12338.067027005345,0.41271564759522605
4.197381486,8.498621955,367.968126,138.1981536,27435.746624194766,0.39200259672683435
10.06248976,20.62685532,365.8806436,527.030272,7601.000102821583,0.412952649
10.41446623,8.778593816,360.0065969,459.1170934,7678.781967009807,0.40112326105389856
4.76321676,7.218470609,361.48911,299.0495875,12165.677004901387,0.4037122699838614
1.586613754,5.479743255,367.32821,287.2616496,14198.07998,0.41239854268892623
11.80098381,29.07354222,361.1405703,528.9545817,6854.604798889698,0.4041895839292393
7.529014758,21.9568239,360.769528,213.1360472,16510.922061108326,0.3976457543100437
1.658353008,19.70748934,367.8927286,503.1907226,8247.156809838818,0.4150679988467788
8.760529192,29.59921108,365.4240924,124.1089436,28688.960573881384,0.3851737192580306
10.51046273,13.48163555,360.034909,404.3405065,8722.264690666932,0.40110744673499504
11.29456801,10.69059787,363.9321054,204.2661327,18454.458661326244,0.4038962395305586
1.446157923,6.094168615,365.8160872,618.4446824,6469.883234355781,0.41287709351779717
2.404947,11.49628276,361.5602357,116.1134662,27216.21287778978,0.36974305564179155
6.998431343,22.19797642,365.1830198,332.8321284,11851.267126437497,0.41136528909282855
7.016114755,6.446581973,361.2344297,659.0767717,5513.822839299223,0.40443404561433005
9.328886776,27.99121649,367.3334423,489.6355703,8396.062101604906,0.4145719157926457
11.19627286,14.83430668,360.02893,137.5426695,23638.085534375095,0.38075017358041446
2.026258048,6.479189783,362.8136191,520.7624843,7232.313956928731,0.4079268294539801
9.655266634,19.34554513,361.1714894,548.7409613,6612.388203621492,0.4042696969912159
4.773781494,4.337827065,362.244709,298.3603325,12405.977181502607,0.4054140696211444
3.871549994,25.10862398,366.0794112,517.3312182,7771.549988384541,0.4131884918417509
2.356856879,25.00368165,365.4174077,216.9026119,17866.335347067954,0.40574604270954767
8.058652019,16.57130267,363.5148005,167.2738981,21772.82653,0.39661572896283653
6.605007889,6.598227033,361.3140271,179.5277886,19485.34816953588,0.3941593884448206
11.48601273,11.40648195,362.8416346,293.2483638,12798.232066254128,0.4068400366621581
10.86040499,18.63711369,367.3532792,279.9549435,14609.771659844453,0.4130770749495475
2.086148354,18.46167977,362.7642959,581.1441001,6474.462702069448,0.4078512193446843
10.64954218,16.28691128,367.7708722,431.8078038,9589.645870344839,0.41492418084219707
3.834308406,16.7133634,360.2984823,582.4006962,6098.998621834004,0.40198620143173897
1.93607257,12.0274607,364.5225324,125.7850754,27343.75465,0.37999549997046644
1.688349271,22.0990253,360.5742167,386.2497197,9246.368457328197,0.4023450440230707
4.593391094,9.930064607,361.5102312,558.0467762,6554.209385160931,0.4050908174454981
11.45727256,7.644673297,367.6774498,456.8575021,9050.713394680955,0.41487545287040234
7.98659654,22.45808583,365.6329511,591.8866649,6737.17499,0.4126399797847487
6.214848895,17.86732328,362.590616,163.1545563,21751.948675156415,0.39335455089095855
8.243970138,4.873859199,362.2050804,156.5379187,22373.398111762042,0.39141493008923056
2.936144162,20.60700374,365.027813,352.6329478,11154.606138947094,0.41119621151502656
1.809926137,15.26772183,362.821959,532.2754917,7077.292359697388,0.4079486636086144
7.285098012,16.78070995,363.8958567,679.7781324,5669.470169049432,0.40998888500113617
9.270495283,16.92146857,363.8337809,115.8874608,29237.433315165632,0.37864995343297964
11.35610375,12.29852327,362.0475127,699.6453552,5293.014588461216,0.40633997848815634
8.849324321,5.231458106,360.4950838,115.3009384,27193.618421285115,0.3710726904951196
7.515731675,5.860677002,367.4671069,662.143924,6223.5701,0.4147321431956313
6.915805548,20.03261222,362.3351552,138.3835254,24722.045291393806,0.38540697407653807
9.059556986,6.646435707,360.6844611,286.7338655,12443.064876402934,0.40162528998758323
0.93961539,15.28492601,365.6614473,580.8093589,6868.999145617408,0.41266396369902797
7.568241803,26.01872928,363.2520176,609.263251,6241.050899312684,0.40881702350935106
6.472501078,9.798939328,367.5531652,264.9825243,15444.813045478504,0.41250087543911523
1.093456623,10.30952512,362.9335005,310.80981,12079.826403455208,0.40658562681293126
6.676276106,26.96129893,362.3387058,412.4623648,9032.390775706577,0.4068220090195239
4.609556281,25.36609954,361.2608121,162.106161,21160.839138344458,0.389516032
6.433546836,21.46907723,366.3642016,453.7749117,8904.684951308524,0.41348669025855417
9.467117327,14.21046152,360.2629414,169.6595847,19990.931181219832,0.3901304446095144
1.233693134,12.55253491,363.9639307,313.7904902,12232.908183094865,0.4086119257772725
7.078714121,16.49583786,365.4235424,500.1772981,7940.322626442561,0.41233158522703106
4.362318448,13.00157584,364.6811826,457.8594807,8549.045546521618,0.41119695811980306
4.324639033,12.58826503,365.5523601,488.4464937,8150.368504585087,0.41249057798028094
2.312569012,15.46708887,367.1416486,121.7834057,29448.466667693658,0.38171489850438867
10.3778362,8.242632084,364.0579891,354.6018574,10889.485862107404,0.4098801893712725
0.913448578,27.80032036,363.6394018,672.5609661,5699.9348661019085,0.40953271875575376
4.011531691,26.52317011,367.3791166,434.0994498,9474.418674,0.4145206738375494
3.069991224,21.81643323,364.3918245,666.7177995,5838.925313,0.4108180179234397
5.719847092,10.98135484,361.106296,519.1801412,6977.702702320371,0.4040943858870463
11.71002773,4.736938035,365.9235628,656.1582175,6110.327850564637,0.4130214050361974
1.637553183,6.864421173,365.5356568,488.7780255,8141.587430119546,0.4124442675991653
1.570867052,25.69499156,364.1873908,644.318424,6017.055149892393,0.4104803484516251
10.63349787,25.125202,364.1271912,251.026385,15277.976611460585,0.40774362479884846
6.466925644,6.621095823,365.2707692,180.3863315,21105.000864010508,0.4017064295519464
6.52513718,5.413931328,362.3960999,239.2482764,15393.191410390802,0.40346587051542643
7.744353278,24.45645451,360.4584236,610.1702111,5844.749242859438,0.4024280671368677
10.44059818,12.89899593,365.2720325,341.567819,11574.704056281094,0.4116555305001259
2.526937881,17.74522288,360.6908774,627.0832932,5719.705511134747,0.4030466426624805
11.15204531,25.36194156,364.500225,434.5591547,8975.092039208868,0.41090982560318084
11.82760262,10.44544394,360.6075869,437.1645542,8185.676745,0.40275428842981603
4.482398695,12.38080809,360.0566828,457.7436457,7710.919206802361,0.4012406441512967
3.757177465,8.884322253,360.3234555,318.6169459,11114.866644943628,0.4010567694880601
10.64445137,12.753441,365.4325937,553.928178,7171.595658878842,0.4123651359732022
4.474729063,25.36265911,365.5350373,435.5453372,9134.957693611846,0.41239446139758884
0.811115597,4.912359914,367.9269268,569.3703541,7293.512130500592,0.41512785718043693
11.3007309,27.45988333,360.1635439,575.1083739,6155.531025473085,0.40161462904487516
5.852832333,24.5285133,360.0537263,272.9195807,12839.963162682541,0.39929061161395757
9.214826289,24.6185405,364.9577168,280.7537137,13941.688143345089,0.41011169765530436
4.276061022,29.13586305,363.5136974,368.2753301,10367.286744677307,0.4089043999567077
6.986126803,14.64706076,364.4213725,359.4012537,10822.471562797224,0.41046316771345964
10.0592071,27.63532651,367.4568821,438.5777235,9391.735399511937,0.41464213607661043
5.752063844,22.33624153,366.7065887,437.7893452,9285.650589926725,0.41384701354287806
8.639787444,23.49296312,365.4111502,547.6801334,7250.402129585173,0.4123333301365932
3.136827725,16.95773822,364.7061484,101.4867585,31956.524171873934,0.3665432633911673
10.3867801,19.86063722,361.0330907,589.8142435,6131.734113086639,0.4039290245393628
8.831038024,23.71578813,363.1363397,612.521504,6192.571793867388,0.40859623839030607
5.43710892,18.83323798,360.0051384,486.9238688,7240.290864455893,0.4011301747966562
8.843568872,18.7448435,363.9724705,585.9618842,6587.424609378583,0.41011673258924236
8.431374432,11.22992503,367.6725867,524.3603165,7885.969961793721,0.4149080738763687
11.864916,29.25279422,367.3512778,553.2229247,7433.925603755583,0.41461308282818055
7.625608927,8.476437256,364.3468113,559.2259134,6954.798976865637,0.41073773027145377
6.633600178,26.57421734,360.8772472,328.5642088,10937.761596736596,0.40282074419301417
6.466801488,15.24045769,360.8686924,192.1169764,18163.632185139406,0.3951180943571919
10.18131368,16.59399074,360.3897794,109.8947554,28107.68716585505,0.36806168314317544
6.102924502,8.273846874,365.6410076,577.1940775,6909.649899825731,0.41264802625892816
3.356923135,19.39660057,361.2355571,282.149591,12787.600062425297,0.40246341800047936
10.75450953,18.14655038,367.0871096,235.1486825,17186.61729669555,0.4108100127781304
4.496272644,16.2447556,363.8406406,698.5887803,5510.548491167397,0.4098927556891405
2.081787572,26.15109093,366.9094563,431.9191789,9443.404236742219,0.41399993881201513
4.653216285,17.49987871,362.3397416,579.4644691,6432.7649456112085,0.406970172
6.380726578,28.07189665,364.9815308,408.5915999,9633.258670343474,0.41156144887981577
8.763976765,17.10225708,367.2360508,210.6675765,19072.718120000798,0.4087282202327668
11.70150526,25.11695435,366.8858669,389.7446994,10460.11180588369,0.41395263708046676
10.17665735,11.97612617,366.0955854,184.270095,21097.178852885565,0.40417835525634355
4.238981459,15.58904925,362.5785577,332.2102694,11249.14318261551,0.4067128868399805
9.985173142,10.6735732,365.9622494,144.2272415,25860.811811250034,0.3943859721411257
9.376278004,24.59260431,363.2135902,533.4866939,7121.445828096725,0.4087336723736156
11.04955012,24.81853731,363.1235721,390.5281086,9703.457029025229,0.4083819607565008
9.528804502,11.60745934,366.4310619,296.8426855,13575.219403092546,0.41246886010595446
9.827094523,6.256811527,360.3551784,698.6052684,5091.854462924891,0.40215022688315116
10.53791978,26.95403509,367.6102396,362.9897856,11367.01083500666,0.4145365923681292
4.012558212,7.38064987,364.0096731,232.0289923,16369.738554341104,0.4055994866443668
11.2781696,4.104082224,361.1455739,247.8855119,14482.787725840262,0.40147625526880293
3.02831517,9.870239351,365.2483808,296.507247,13274.748615636474,0.41052333336126695
7.688273077,27.14670627,364.8204541,516.7196748,7597.566545610722,0.4114692229370458
4.89363694,8.153200158,362.5646725,678.5695892,5520.8869546295655,0.4074524202661014
7.764287506,11.21528911,363.6073221,601.3078225,6371.093745914722,0.4094746416576769
8.286567992,18.57697386,367.081303,503.4637433,8130.042232588385,0.4143244413064678
7.998572985,8.933971567,360.8511095,679.0852702,5302.425225098125,0.40346813456418246
7.507213745,14.80776864,364.7121666,137.0871766,26199.788269456913,0.389374984
10.00782547,9.632783925,366.4363681,420.627066,9617.555768,0.41353042321988176
3.897606553,4.785458654,366.5266668,205.8760849,19162.237921925844,0.40645139453928514
1.380217295,23.652821,362.8003458,333.6004034,11245.84631169403,0.40689803871629276
3.567156978,26.33864045,362.3786362,226.1155419,16185.605933160523,0.40187873601391527
4.263596935,9.281888954,362.5412418,149.7617337,23219.520748540563,0.3886038084530309
2.575536326,14.84337497,367.0357348,134.374448,27415.80624082087,0.38814757429173063
3.181956716,27.61698756,367.1201174,507.6705,8067.793460070667,0.4143526754043349
3.493303806,14.91507459,361.689768,177.1531055,19795.026177630785,0.39346675621203353
5.055982019,18.97136173,362.8794614,466.4947303,8084.406934865091,0.40803105244884547
4.118053036,12.99211372,366.3253887,626.9888385,6441.728239050167,0.4135110296982786
4.406781713,18.85941083,362.2252983,132.000785,25427.61295810496,0.3813211344561303
9.064000431,8.446090564,363.4057002,392.227296,9719.212296035841,0.4089083978886869
2.866081743,6.458439117,362.7841041,671.3715445,5606.972770610323,0.407901762
7.689518608,13.91666594,360.3112866,460.1639688,7720.166051708046,0.4019703295765343
1.833285578,18.10614585,366.0156041,354.151209,11312.732945328344,0.4124588051489078
4.153408742,5.231990079,360.198223,358.0159418,9879.537354184897,0.4012319626799054
10.69346703,10.34563225,364.592444,510.5834918,7654.463871857987,0.4111190222429223
1.481294516,7.980609771,362.6502143,502.0559045,7474.470796786882,0.4075727367855758
5.717193257,23.08907177,366.9407829,555.023366,7357.055067872816,0.4141919610042705
11.91316872,23.61338779,366.8174336,599.4198151,6797.575150977223,0.4140685628140125
8.978976538,24.84684723,367.4774658,385.1244271,10693.303960492747,0.4145114762111402
7.948814668,17.38843276,366.8082959,358.8157617,11338.08554481117,0.4136685957848248
9.980939837,24.78321895,367.6950888,249.3524196,16424.387188068216,0.41216678637112547
8.747738511,23.67990694,367.4902279,644.1414508,6400.025611424126,0.4147537743611998
7.223489651,19.05798283,361.3383298,684.9776215,5318.394796421231,0.404688936
3.656195582,22.84314168,366.36636,364.7293028,11064.027973682616,0.4131074978960052
3.165369664,8.91296999,366.851968,406.453892,10022.831728429708,0.4138805107988163
1.809534199,22.64250629,362.0013684,625.8368505,5910.931953,0.4062313279634942
4.267204004,9.207041582,360.6788675,406.918682,8805.559898118105,0.4028193167827149
5.848260984,23.53411576,363.7168207,306.2895814,12485.87997802383,0.4085548569758828
3.730535055,11.23181538,367.4227832,199.0471613,20057.45116466396,0.406407413
11.86757596,12.49990583,360.7071219,249.2142285,14259.177481964472,0.4004566814016702
1.454241051,24.540774,364.1004233,302.1919713,12726.430617690476,0.4085989872895414
8.214955572,20.39680967,367.5189767,676.75631,6094.5962078301845,0.41478181350630555
8.423658287,25.26321411,366.3394008,394.7821196,10226.211549554046,0.41333339403908054
8.689932826,6.0347342,366.0641687,677.0998043,5936.706448004526,0.4131977767181749
1.751717235,25.7390104,367.4638402,235.7133339,17156.59080019675,0.4096201430616601
6.677885301,28.12431386,367.681808,176.7294306,22439.37046812971,0.40381468329056514
4.708847326,22.15176067,361.772468,294.8623772,12414.89555,0.4042672551283917
1.060859872,7.991563704,364.498636,491.8540398,7929.473449,0.410911502
8.067812508,24.23737224,363.3222513,264.0944297,14303.995667526186,0.406739157
0.97450384,9.372375477,362.4991025,206.9241139,17471.29447211638,0.39828136664899194
1.025618081,8.093637825,365.3287964,477.7512499,8295.93835,0.41212749814254845
11.27965676,24.75237558,364.5420489,182.5338085,20665.30165452712,0.4018934585592543
7.117604372,5.601471584,363.4470792,334.1551774,11400.30921042196,0.40854876574085736
5.591514665,11.27547388,365.4866436,604.5666804,6577.724497730781,0.41244314622585704
9.407390317,20.32155449,364.3067584,118.650508,29032.96734454671,0.3809845924517452
8.896860785,18.16955643,362.1659284,296.7052233,12461.082957630351,0.40541766659900513
11.27879601,20.23341837,363.8072995,472.5530438,8139.652139215422,0.40979465444131097
5.43391404,16.2247391,362.3224741,363.9119804,10224.558122810737,0.4065388204795271
8.478633003,5.038490052,366.3602193,269.7877245,14873.361810459288,0.4115727707680596
8.444669686,20.71085818,365.2210244,464.8773498,8509.625036128858,0.4120247274436977
11.54194059,17.21694823,365.8585529,523.2695987,7652.491851075971,0.4129243425983402
3.446196866,11.36595182,363.3921368,266.6187583,14169.871070997926,0.4064951200895509
4.907522708,14.16497596,364.8309165,231.9340256,16658.541846753404,0.4070895021331117
9.808068898,15.37594528,365.6499529,148.8654887,25060.645506944755,0.395441751
6.063612414,4.733707837,365.4072799,306.2260462,12914.952979290721,0.4112248200956019
11.43163152,12.42722958,364.5104472,254.4325454,15201.344773473294,0.408569837
7.745261444,16.1431011,362.9650261,222.2136094,16709.689500847388,0.403495427
2.049039052,7.116857483,367.9923201,347.3864361,11936.671110081807,0.4144689899666643
0.821612728,28.77614856,360.1598394,351.1516753,10047.990302956183,0.4007180222919636
8.835748963,27.77958035,365.7030903,378.1754529,10548.518773012038,0.4124730661098882
11.71375084,5.022303959,367.8951376,609.634931,6808.7020526140095,0.41512193270759123
11.20401619,10.62408303,361.1396646,497.9891676,7280.372823928501,0.4041758557191523
6.577625705,17.60236698,367.3969534,472.048544,8717.760976,0.4146136944939029
4.283914953,14.40173047,361.0679667,215.3884242,16431.70679967984,0.39801441726795245
2.405520786,25.06757487,365.6389877,418.2070106,9529.377744,0.41244786575944226
4.992919737,21.38085155,366.5032428,628.7399294,6444.431476803368,0.41371866499631293
6.926581756,25.31701317,364.0904476,384.7180535,10048.469649392513,0.41006796454088806
10.49283678,14.04572234,363.1673014,282.9468072,13343.68970001798,0.40719395531703495
6.609459357,18.16610088,365.2836892,358.3013861,11039.51877194285,0.41174571768869056
3.239777669,26.53789362,362.7680069,653.7660519,5755.932158100132,0.4078685959196777
3.12235733,18.56149438,364.2929207,597.1887088,6505.686133624279,0.41065172897028973
2.355135532,27.6583665,364.2514254,451.6656303,8591.288789211174,0.4104761843333299
6.513862485,4.936647578,363.9767253,258.1297976,14814.337783529347,0.407530539
4.63810762,20.87664158,363.981577,155.9309276,23195.147350052815,0.3933680981077942
1.618062277,8.827100086,361.5270812,464.9804542,7866.5171038545805,0.40503826716423746
2.791521997,26.92470501,361.6780853,154.6788673,22096.440281628013,0.38727282702392996
10.60835538,11.67851698,363.403381,675.4158304,5647.907604,0.40910426453306986
11.37693525,22.58783912,360.5515116,456.0040752,7837.302970749105,0.402627129
11.87767287,28.61982194,360.8480199,337.5803819,10646.221204821544,0.40295503354659695
4.334011554,7.37293078,365.5583865,264.3090186,14926.43502,0.4099780251261465
4.662496995,6.349330794,363.9837405,194.9007182,19185.207518906995,0.4016195607102855
5.639412744,7.726897775,367.6307991,186.9895199,21322.541182503082,0.4053525268329334
6.645136123,9.121475458,360.6108944,221.3851713,15873.841977350716,0.3978832731581641
1.413470003,7.624331961,363.9478733,491.0893126,7854.220762466061,0.4100081576576654
1.778205929,15.46648422,364.6499762,240.5354057,15989.85582,0.40654909174148235
4.967278209,5.867706613,361.7610486,380.0517556,9669.654575766064,0.40538174387554343
11.8929524,29.90289164,367.8369734,353.8518318,11703.328923606752,0.4146955521109628
1.703620238,12.41290937,361.901715,108.4759449,28537.679598814997,0.36428587559371894
1.866616435,15.78299031,362.7172997,208.212233,17523.196926373173,0.3998429811975189
8.820319671,13.28500549,366.8149428,244.5862962,16471.01086834685,0.4109539358166296
6.830007089,8.787619646,363.9624049,191.4799054,19522.478851222582,0.40162325146518685
2.609680593,19.9178078,362.1102883,203.4203359,17683.01019926648,0.3983861966886967
11.2134044,5.118084519,364.5211849,428.9583051,9095.771623,0.41093388909114026
3.606819393,15.77206537,360.7019023,532.7620876,6733.723739029282,0.40305815177546406
3.283008062,9.028019355,362.5190278,641.4219522,5834.700341561417,0.40735512056449485
9.720426461,28.61919957,365.2156988,497.7529066,7947.518008362571,0.41204357465059144
6.176347194,27.53484441,364.0870172,313.0360425,12316.444458265303,0.4093394676751015
7.972200111,18.19962683,360.9921585,335.6352483,10741.782096140867,0.40323515752254685
4.309244604,26.01767815,363.0307405,592.9331396,6382.594776,0.4083874243168288
5.754763452,23.59101465,361.0822554,654.7901318,5529.832754492561,0.4040553956365358
6.182270777,10.75475439,361.9319169,259.0463731,14124.378773343225,0.40350713585120745
4.907310737,22.65550785,367.5968243,501.4224581,8235.629237312596,0.4148209448269317
6.928262235,15.66354301,366.6255557,609.7943215,6659.196595632488,0.413856735
4.082021954,28.78892646,363.1609229,580.0468415,6542.571435092042,0.4086377364723634
11.62838263,22.29511062,361.2924058,451.6821731,8054.936829789615,0.40451869506709365
2.130303779,24.51769304,362.2505214,517.1288938,7193.041886061602,0.40674831655682425
10.99300435,8.706256117,363.1428627,488.2712728,7768.721223,0.4085815813437332
5.500176239,8.545292482,360.2325729,343.9588862,10288.929538717952,0.40124102576419207
8.071141098,18.92358941,361.2499299,370.4160663,9803.298240519842,0.40416161042908033
4.938075717,11.12926246,365.83417,285.791218,13920.146339231676,0.41120867870477007
6.849589866,28.00381192,364.3142079,470.2137461,8264.662415115668,0.4106412524307877
1.620355045,8.631487737,360.8076096,558.887769,6435.538429167948,0.40333570862594015
10.16231611,8.847837623,361.754174,293.9243737,12460.662626283818,0.4044745998640162
7.42006931,20.16670104,365.4940317,643.1156537,6184.3761705176385,0.41245608579973775
4.104449574,21.12773372,364.4777828,283.5023442,13663.38245409155,0.40910792658164197
