time_s,q_dot_e
169.1665294,0
170.3331951,0
171.4998608,0
172.6665265,0
173.8331923,0
174.999858,0
176.1665237,0
177.3331894,0
178.4998551,0
179.6665209,0
180.8331866,0
181.9998523,0
183.166518,0
184.3331837,0
185.4998495,0
186.6665152,0
187.8331809,0
188.9998466,0
190.1665123,0
191.3331781,0
192.4998438,0
193.6665095,0
194.8331752,0
195.9998409,0
197.1665067,0
198.3331724,0
199.4998381,0
200.6665038,0
201.8331695,0
202.9998353,0
204.166501,0
205.3331667,0
206.4998324,0
207.6664981,0
208.8331639,0
209.9998296,0
211.1664953,0
212.333161,0
213.4998267,0
214.6664925,0
215.8331582,0
216.9998239,0
218.1664896,0
219.3331553,0
220.4998211,0
221.6664868,0
222.8331525,0
223.9998182,0
225.1664839,0
226.3331497,0
227.4998154,0
228.6664811,0
229.8331468,0
230.9998125,0
232.1664783,0
233.333144,0
234.4998097,0
235.6664754,0
236.8331411,0
237.9998069,0
239.1664726,0
240.3331383,0
241.499804,0
242.6664697,0
243.8331355,0
244.9998012,0
246.1664669,0
247.3331326,0
248.4997983,0
249.6664641,0
250.8331298,0
251.9997955,0
253.1664612,0
254.3331269,0
255.4997927,0
256.6664584,0
257.8331241,0
258.9997898,0
260.1664555,0
261.3331213,0
262.499787,0
263.6664527,0
264.8331184,0
265.9997841,0
267.1664498,0
268.3331156,0
269.4997813,0
270.666447,0
271.8331127,0
272.9997784,0
274.1664442,0
275.3331099,0
276.4997756,0
277.6664413,0
278.833107,0
279.9997728,0
281.1664385,0
282.3331042,0
283.4997699,0
284.6664356,0
285.8331014,0
286.9997671,0
288.1664328,0
289.3330985,0
290.4997642,0
291.66643,0
292.8330957,0
293.9997614,0
295.1664271,0
296.3330928,0
297.4997586,0
298.6664243,0
299.83309,0
300.9997557,0
302.1664214,0
303.3330872,0
304.4997529,0
305.6664186,0
306.8330843,0
307.99975,0
309.1664158,0
310.3330815,0
311.4997472,0
312.6664129,0
313.8330786,0
314.9997444,0
316.1664101,0
317.3330758,0
318.4997415,0
319.6664072,0
320.833073,0
321.9997387,0
323.1664044,0
324.3330701,0
325.4997358,0
326.6664016,0
327.8330673,0
328.999733,0
330.1663987,0
331.3330644,0
332.4997302,0
333.6663959,0
334.8330616,0
335.9997273,0
337.166393,0
338.3330588,0
339.4997245,0
340.6663902,0
341.8330559,0
342.9997216,0
344.1663874,0
345.3330531,0
346.4997188,0
347.6663845,0
348.8330502,0
349.999716,96266.3295
351.1663817,92247.47341
352.3330474,88401.66303
353.4997131,84721.44729
354.6663788,81199.69594
355.8330446,77829.58575
356.9997103,74604.58728
358.166376,71518.45225
359.3330417,68565.20141
360.4997074,65739.11297
361.6663732,63034.71153
362.8330389,60446.75742
363.9997046,57970.2366
365.1663703,55600.35094
366.333036,53332.50888
367.4997018,51162.31658
368.6663675,49085.56941
369.8330332,47098.24374
370.9996989,45196.48925
372.1663646,43376.62135
373.3330304,41635.11415
374.4996961,39968.59355
375.6663618,38373.83074
376.8330275,36847.73595
377.9996932,35387.35244
379.166359,33989.85078
380.3330247,32652.52337
381.4996904,31372.77922
382.6663561,30148.13886
383.8330218,28976.22962
384.9996876,27854.78097
386.1663533,26781.62017
387.333019,25754.668
388.4996847,24771.93481
389.6663504,23831.51658
390.8330162,22931.59131
391.9996819,22070.41543
393.1663476,21246.32044
394.3330133,20457.70971
395.499679,19703.05533
396.6663448,18980.8952
397.8330105,18289.83017
398.9996762,17628.52133
400.1663419,16995.68742
401.3330076,16390.10236
402.4996734,15810.59285
403.6663391,15256.03613
404.8330048,14725.35776
405.9996705,14217.52958
407.1663362,13731.56769
408.333002,13266.53057
409.4996677,12821.51722
410.6663334,12395.66546
411.8329991,11988.15022
412.9996648,11598.18195
414.1663306,11225.00512
415.3329963,10867.8967
416.499662,10526.16481
417.6663277,10199.14737
418.8329934,9886.210794
419.9996592,9586.748783
421.1663249,9300.181141
422.3329906,9025.952658
423.4996563,8763.532029
424.666322,8512.410826
425.8329878,8272.102512
426.9996535,8042.141502
428.1663192,7822.082257
429.3329849,7611.498422
430.4996506,7409.982001
431.6663164,7217.142564
432.8329821,7032.606495
433.9996478,6856.016263
435.1663135,6687.029733
436.3329792,6525.319502
437.499645,6370.572262
438.6663107,6222.488198
439.8329764,6080.780405
440.9996421,5945.17433
442.1663078,5815.407243
443.3329736,5691.227725
444.4996393,5572.395184
445.666305,5458.679389
446.8329707,5349.86002
447.9996364,5245.726244
449.1663021,5146.076308
450.3329679,5050.717143
451.4996336,4959.463996
452.6662993,4872.140068
453.832965,4788.576174
454.9996307,4708.610411
456.1662965,4632.08785
457.3329622,4558.860231
458.4996279,4488.785681
459.6662936,4421.728432
460.8329593,4357.558565
461.9996251,4296.151752
463.1662908,4237.389022
464.3329565,4181.156524
465.4996222,4127.34531
466.6662879,4075.851124
467.8329537,4026.574197
468.9996194,3979.419059
470.1662851,3934.294348
471.3329508,3891.112637
472.4996165,3849.790263
473.6662823,3810.247167
474.832948,3772.406735
475.9996137,3736.195654
477.1662794,3701.543766
478.3329451,3668.383934
479.4996109,3636.651914
480.6662766,3606.286225
481.8329423,3577.228035
482.999608,3549.421046
484.1662737,3522.811383
485.3329395,3497.347491
486.4996052,3472.980035
487.6662709,3449.661803
488.8329366,3427.347619
489.9996023,3405.994249
491.1662681,3385.560321
492.3329338,3366.006247
493.4995995,3347.294141
494.6662652,3329.38775
495.8329309,3312.25238
496.9995967,3295.854832
498.1662624,3280.163337
499.3329281,3265.147494
500.4995938,3250.77821
501.6662595,3237.027645
502.8329253,3223.869158
503.999591,3211.277255
505.1662567,3199.227539
506.3329224,3187.696666
507.4995881,3176.662295
508.6662539,3166.103046
509.8329196,3155.998462
510.9995853,3146.328966
512.166251,3137.075824
513.3329167,3128.221107
514.4995825,3119.747661
515.6662482,3111.639068
516.8329139,3103.879619
517.9995796,3096.454279
519.1662453,3089.348664
520.3329111,3082.549005
521.4995768,3076.042128
522.6662425,3069.815428
523.8329082,3063.85684
524.9995739,3058.15482
526.1662397,3052.698319
527.3329054,3047.476767
528.4995711,3042.480047
529.6662368,3037.698478
530.8329025,3033.122796
531.9995683,3028.744136
533.166234,3024.554014
534.3328997,3020.544312
535.4995654,3016.707262
536.6662311,3013.035429
537.8328969,3009.5217
538.9995626,3006.159266
540.1662283,3002.941614
541.332894,2999.862509
542.4995597,2996.915985
543.6662255,2994.096334
544.8328912,2991.398093
545.9995569,2988.816033
547.1662226,2986.345154
548.3328883,2983.980666
549.4995541,2981.71799
550.6662198,2979.552741
551.8328855,2977.480724
552.9995512,2975.497926
554.1662169,2973.600503
555.3328827,2971.78478
556.4995484,2970.04724
557.6662141,2968.384516
558.8328798,2966.793385
559.9995455,2965.270767
561.1662113,2963.81371
562.332877,2962.419391
563.4995427,2961.08511
564.6662084,2959.808281
565.8328741,2958.58643
566.9995399,2957.417191
568.1662056,2956.298296
569.3328713,2955.22758
570.499537,2954.202967
571.6662027,2953.222472
572.8328685,2952.284196
573.9995342,2951.386321
575.1661999,2950.527107
576.3328656,2949.704889
577.4995313,2948.918074
578.6661971,2948.165139
579.8328628,2947.444624
580.9995285,2946.755133
582.1661942,2946.095331
583.3328599,2945.463938
584.4995257,2944.859733
585.6661914,2944.281543
586.8328571,2943.72825
587.9995228,2943.19878
589.1661885,2942.692109
590.3328543,2942.207254
591.49952,2941.743276
592.6661857,2941.299276
593.8328514,2940.874394
594.9995171,2940.467807
596.1661829,2940.078727
597.3328486,2939.706401
598.4995143,2939.350106
599.66618,2939.009152
600.8328457,2938.68288
601.9995115,2938.370656
603.1661772,2938.071876
604.3328429,2937.785961
605.4995086,2937.512357
606.6661743,2937.250534
607.8328401,2936.999985
608.9995058,2936.760224
610.1661715,2936.530787
611.3328372,2936.311229
612.4995029,2936.101125
613.6661687,2935.900067
614.8328344,2935.707667
615.9995001,2935.523552
617.1661658,2935.347364
618.3328315,2935.178762
619.4994973,2935.01742
620.666163,2934.863025
621.8328287,2934.715279
622.9994944,2934.573894
624.1661601,2934.438596
625.3328258,2934.309125
626.4994916,2934.185228
627.6661573,2934.066666
628.832823,2933.95321
629.9994887,2933.844638
631.1661544,2933.740742
632.3328202,2933.641319
633.4994859,2933.546177
634.6661516,2933.455131
635.8328173,2933.368006
636.999483,2933.284633
638.1661488,2933.204849
639.3328145,2933.128501
640.4994802,2933.05544
641.6661459,2932.985525
642.8328116,2932.918621
643.9994774,2932.854597
645.1661431,2932.79333
646.3328088,2932.734701
647.4994745,2932.678597
648.6661402,2932.624908
649.832806,2932.573531
650.9994717,2932.524367
652.1661374,2932.477319
653.3328031,2932.432297
654.4994688,2932.389214
655.6661346,2932.347985
656.8328003,2932.308532
657.999466,2932.270778
659.1661317,2932.234649
660.3327974,2932.200076
661.4994632,2932.166992
662.6661289,2932.135332
663.8327946,2932.105036
664.9994603,2932.076044
666.166126,2932.0483
667.3327918,2932.021751
668.4994575,2931.996345
669.6661232,2931.972033
670.8327889,2931.948768
671.9994546,2931.926505
673.1661204,2931.9052
674.3327861,2931.884813
675.4994518,2931.865303
676.6661175,2931.846634
677.8327832,2931.828768
678.999449,2931.811672
680.1661147,2931.795312
681.3327804,2931.779656
682.4994461,2931.764674
683.6661118,2931.750338
684.8327776,2931.736618
685.9994433,2931.72349
687.166109,2931.710927
688.3327747,2931.698904
689.4994404,2931.6874
690.6661062,2931.676391
691.8327719,2931.665855
692.9994376,2931.655774
694.1661033,2931.646126
695.332769,2931.636894
696.4994348,2931.62806
697.6661005,2931.619606
698.8327662,2931.611515
